date,open,high,low,close,Volume
19.08.2015 19:00:00.000 GMT+0200,0.70672,0.70963,0.70556,0.70897,23856.000200000002
19.08.2015 23:00:00.000 GMT+0200,0.70896,0.71022,0.70851,0.70972,9331.6699
20.08.2015 03:00:00.000 GMT+0200,0.70971,0.71035,0.70944,0.71000,8542.9599
20.08.2015 07:00:00.000 GMT+0200,0.71000,0.71339,0.70908,0.71327,22667.1595
20.08.2015 11:00:00.000 GMT+0200,0.71328,0.71495,0.71216,0.71222,26537.27
20.08.2015 15:00:00.000 GMT+0200,0.71222,0.71541,0.71220,0.71387,25536.0806
20.08.2015 19:00:00.000 GMT+0200,0.71389,0.71640,0.71353,0.71631,16226.080300000001
20.08.2015 23:00:00.000 GMT+0200,0.71628,0.71641,0.71560,0.71631,8425.74
21.08.2015 03:00:00.000 GMT+0200,0.71629,0.71936,0.71616,0.71910,12871.1901
21.08.2015 07:00:00.000 GMT+0200,0.71911,0.71946,0.71508,0.71624,21506.4297
21.08.2015 11:00:00.000 GMT+0200,0.71623,0.72166,0.71588,0.71986,25221.3101
21.08.2015 15:00:00.000 GMT+0200,0.71986,0.72470,0.71882,0.72316,31344.9101
21.08.2015 19:00:00.000 GMT+0200,0.72313,0.72590,0.72283,0.72525,18287.2998
21.08.2015 23:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
22.08.2015 03:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
22.08.2015 07:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
22.08.2015 11:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
22.08.2015 15:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
22.08.2015 19:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
22.08.2015 23:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
23.08.2015 03:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
23.08.2015 07:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
23.08.2015 11:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
23.08.2015 15:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
23.08.2015 19:00:00.000 GMT+0200,0.72525,0.72525,0.72525,0.72525,0
23.08.2015 23:00:00.000 GMT+0200,0.72553,0.72687,0.72476,0.72666,12289.1299
24.08.2015 03:00:00.000 GMT+0200,0.72667,0.73286,0.72667,0.73021,19286.510299999998
24.08.2015 07:00:00.000 GMT+0200,0.73022,0.73370,0.72914,0.73006,27538.62
24.08.2015 11:00:00.000 GMT+0200,0.73009,0.73340,0.72908,0.73228,31876.9194
24.08.2015 15:00:00.000 GMT+0200,0.73227,0.74212,0.73223,0.73237,44218.0195
24.08.2015 19:00:00.000 GMT+0200,0.73240,0.73671,0.73164,0.73625,28678.6401
24.08.2015 23:00:00.000 GMT+0200,0.73625,0.73640,0.73288,0.73424,16442.8899
25.08.2015 03:00:00.000 GMT+0200,0.73425,0.73447,0.73145,0.73221,16615.2896
25.08.2015 07:00:00.000 GMT+0200,0.73217,0.73442,0.72962,0.73188,29531.9594
25.08.2015 11:00:00.000 GMT+0200,0.73190,0.73204,0.72584,0.72714,30583.670400000003
25.08.2015 15:00:00.000 GMT+0200,0.72707,0.72843,0.72633,0.72775,31427.409600000003
25.08.2015 19:00:00.000 GMT+0200,0.72774,0.73482,0.72730,0.73404,23126.710499999997
25.08.2015 23:00:00.000 GMT+0200,0.73384,0.73622,0.73301,0.73422,15182.9902
26.08.2015 03:00:00.000 GMT+0200,0.73423,0.73506,0.73180,0.73206,15749.51
26.08.2015 07:00:00.000 GMT+0200,0.73206,0.73383,0.73021,0.73171,25359.54
26.08.2015 11:00:00.000 GMT+0200,0.73170,0.73343,0.72918,0.73044,34576.4107
26.08.2015 15:00:00.000 GMT+0200,0.73044,0.73643,0.72970,0.73514,46448.2197
26.08.2015 19:00:00.000 GMT+0200,0.73508,0.73604,0.73041,0.73129,27803.0401
26.08.2015 23:00:00.000 GMT+0200,0.73121,0.73271,0.73113,0.73205,11512.04
27.08.2015 03:00:00.000 GMT+0200,0.73207,0.73248,0.73019,0.73243,12606.8098
27.08.2015 07:00:00.000 GMT+0200,0.73243,0.73346,0.72799,0.72864,29134.329899999997
27.08.2015 11:00:00.000 GMT+0200,0.72870,0.73170,0.72838,0.72889,30228.4102
27.08.2015 15:00:00.000 GMT+0200,0.72889,0.73060,0.72762,0.72924,37163.909700000004
27.08.2015 19:00:00.000 GMT+0200,0.72922,0.73106,0.72890,0.72987,25851.0196
27.08.2015 23:00:00.000 GMT+0200,0.72967,0.73010,0.72868,0.72897,9130.3499
28.08.2015 03:00:00.000 GMT+0200,0.72897,0.73008,0.72879,0.72918,9331.8802
28.08.2015 07:00:00.000 GMT+0200,0.72919,0.73398,0.72873,0.73341,23385.1704
28.08.2015 11:00:00.000 GMT+0200,0.73340,0.73541,0.73145,0.73168,29721.709899999998
28.08.2015 15:00:00.000 GMT+0200,0.73166,0.73304,0.72598,0.72673,35105.6103
28.08.2015 19:00:00.000 GMT+0200,0.72673,0.72790,0.72585,0.72618,16418.54
28.08.2015 23:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
29.08.2015 03:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
29.08.2015 07:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
29.08.2015 11:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
29.08.2015 15:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
29.08.2015 19:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
29.08.2015 23:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
30.08.2015 03:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
30.08.2015 07:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
30.08.2015 11:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
30.08.2015 15:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
30.08.2015 19:00:00.000 GMT+0200,0.72618,0.72618,0.72618,0.72618,0
30.08.2015 23:00:00.000 GMT+0200,0.72479,0.72801,0.72389,0.72772,9731.7401
31.08.2015 03:00:00.000 GMT+0200,0.72773,0.72982,0.72696,0.72912,10122.069899999999
31.08.2015 07:00:00.000 GMT+0200,0.72913,0.72969,0.72620,0.72634,16813.539900000003
31.08.2015 11:00:00.000 GMT+0200,0.72630,0.72898,0.72629,0.72802,18095.7402
31.08.2015 15:00:00.000 GMT+0200,0.72803,0.73083,0.72733,0.73008,25895.85
31.08.2015 19:00:00.000 GMT+0200,0.73010,0.73219,0.73004,0.73049,12384.599900000001
31.08.2015 23:00:00.000 GMT+0200,0.73049,0.73166,0.73012,0.73111,7987.870000000001
01.09.2015 03:00:00.000 GMT+0200,0.73114,0.73314,0.73072,0.73221,12508.4002
01.09.2015 07:00:00.000 GMT+0200,0.73221,0.73725,0.73153,0.73531,27668.230499999998
01.09.2015 11:00:00.000 GMT+0200,0.73533,0.73584,0.73256,0.73509,27869.739700000002
01.09.2015 15:00:00.000 GMT+0200,0.73509,0.73623,0.73310,0.73562,30704.109800000002
01.09.2015 19:00:00.000 GMT+0200,0.73562,0.73944,0.73545,0.73916,23528.6701
01.09.2015 23:00:00.000 GMT+0200,0.73908,0.73943,0.73620,0.73627,10173.61
02.09.2015 03:00:00.000 GMT+0200,0.73627,0.73731,0.73580,0.73669,12627.9903
02.09.2015 07:00:00.000 GMT+0200,0.73667,0.73821,0.73438,0.73738,25447.780000000002
02.09.2015 11:00:00.000 GMT+0200,0.73739,0.73881,0.73503,0.73568,27589.6899
02.09.2015 15:00:00.000 GMT+0200,0.73563,0.73580,0.73330,0.73381,28209.999400000004
02.09.2015 19:00:00.000 GMT+0200,0.73382,0.73444,0.73310,0.73348,13016.8599
02.09.2015 23:00:00.000 GMT+0200,0.73347,0.73369,0.73224,0.73249,7476.7798999999995
03.09.2015 03:00:00.000 GMT+0200,0.73250,0.73385,0.73250,0.73353,7949.5601
03.09.2015 07:00:00.000 GMT+0200,0.73354,0.73743,0.73349,0.73674,19261.189899999998
03.09.2015 11:00:00.000 GMT+0200,0.73674,0.73674,0.72761,0.72806,25489.8399
03.09.2015 15:00:00.000 GMT+0200,0.72807,0.72984,0.72778,0.72869,29971.27
03.09.2015 19:00:00.000 GMT+0200,0.72869,0.72977,0.72837,0.72890,14990.169699999999
03.09.2015 23:00:00.000 GMT+0200,0.72888,0.73016,0.72850,0.72964,7613.5499
04.09.2015 03:00:00.000 GMT+0200,0.72963,0.73137,0.72934,0.73068,11169.0998
04.09.2015 07:00:00.000 GMT+0200,0.73068,0.73269,0.72959,0.73105,19889.2103
04.09.2015 11:00:00.000 GMT+0200,0.73104,0.73267,0.72836,0.73213,23142.300499999998
04.09.2015 15:00:00.000 GMT+0200,0.73216,0.73341,0.73070,0.73313,28457.150999999998
04.09.2015 19:00:00.000 GMT+0200,0.73314,0.73509,0.73306,0.73449,12916.83
04.09.2015 23:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
05.09.2015 03:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
05.09.2015 07:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
05.09.2015 11:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
05.09.2015 15:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
05.09.2015 19:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
05.09.2015 23:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
06.09.2015 03:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
06.09.2015 07:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
06.09.2015 11:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
06.09.2015 15:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
06.09.2015 19:00:00.000 GMT+0200,0.73449,0.73449,0.73449,0.73449,0
06.09.2015 23:00:00.000 GMT+0200,0.73505,0.73571,0.73340,0.73522,9312.0402
07.09.2015 03:00:00.000 GMT+0200,0.73522,0.73525,0.73337,0.73353,10788.9398
07.09.2015 07:00:00.000 GMT+0200,0.73353,0.73463,0.73115,0.73144,24943.4202
07.09.2015 11:00:00.000 GMT+0200,0.73144,0.73286,0.72989,0.73089,26177.049799999997
07.09.2015 15:00:00.000 GMT+0200,0.73089,0.73156,0.73022,0.73070,15940.339799999998
07.09.2015 19:00:00.000 GMT+0200,0.73070,0.73149,0.73048,0.73086,12989.349900000001
07.09.2015 23:00:00.000 GMT+0200,0.73076,0.73152,0.73023,0.73087,7636.6101
08.09.2015 03:00:00.000 GMT+0200,0.73086,0.73297,0.72993,0.73203,15643.93
08.09.2015 07:00:00.000 GMT+0200,0.73203,0.73228,0.72694,0.72715,28467.4203
08.09.2015 11:00:00.000 GMT+0200,0.72715,0.72750,0.72412,0.72572,25065.6997
08.09.2015 15:00:00.000 GMT+0200,0.72572,0.72845,0.72559,0.72750,25455.82
08.09.2015 19:00:00.000 GMT+0200,0.72750,0.72829,0.72593,0.72747,12954.9699
08.09.2015 23:00:00.000 GMT+0200,0.72752,0.72838,0.72674,0.72675,8497.9799
09.09.2015 03:00:00.000 GMT+0200,0.72675,0.72755,0.72512,0.72598,11381.02
09.09.2015 07:00:00.000 GMT+0200,0.72597,0.72979,0.72501,0.72891,25563.0698
09.09.2015 11:00:00.000 GMT+0200,0.72891,0.72919,0.72439,0.72445,25194.5904
09.09.2015 15:00:00.000 GMT+0200,0.72446,0.72686,0.72399,0.72632,24987.0996
09.09.2015 19:00:00.000 GMT+0200,0.72632,0.72948,0.72601,0.72894,17373.06
09.09.2015 23:00:00.000 GMT+0200,0.72888,0.73194,0.72887,0.73130,12939.400399999999
10.09.2015 03:00:00.000 GMT+0200,0.73130,0.73177,0.72911,0.73040,14021.810000000001
10.09.2015 07:00:00.000 GMT+0200,0.73040,0.73117,0.72747,0.72766,25868.1996
10.09.2015 11:00:00.000 GMT+0200,0.72765,0.72868,0.72423,0.72818,28865.2496
10.09.2015 15:00:00.000 GMT+0200,0.72819,0.72993,0.72620,0.72956,32719.1699
10.09.2015 19:00:00.000 GMT+0200,0.72953,0.73096,0.72911,0.73006,16254.6095
10.09.2015 23:00:00.000 GMT+0200,0.73000,0.73176,0.72981,0.73033,11712.2196
11.09.2015 03:00:00.000 GMT+0200,0.73033,0.73076,0.72978,0.73011,8493.9401
11.09.2015 07:00:00.000 GMT+0200,0.73012,0.73271,0.72988,0.73160,22553.9594
11.09.2015 11:00:00.000 GMT+0200,0.73160,0.73184,0.72939,0.73085,25939.840300000003
11.09.2015 15:00:00.000 GMT+0200,0.73085,0.73552,0.73079,0.73516,25619.9301
11.09.2015 19:00:00.000 GMT+0200,0.73517,0.73558,0.73415,0.73447,12221.8099
11.09.2015 23:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
12.09.2015 03:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
12.09.2015 07:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
12.09.2015 11:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
12.09.2015 15:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
12.09.2015 19:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
12.09.2015 23:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
13.09.2015 03:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
13.09.2015 07:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
13.09.2015 11:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
13.09.2015 15:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
13.09.2015 19:00:00.000 GMT+0200,0.73447,0.73447,0.73447,0.73447,0
13.09.2015 23:00:00.000 GMT+0200,0.73421,0.73567,0.73396,0.73436,7257.1399
14.09.2015 03:00:00.000 GMT+0200,0.73435,0.73508,0.73361,0.73475,7605.14
14.09.2015 07:00:00.000 GMT+0200,0.73476,0.73587,0.73257,0.73384,20978.5203
14.09.2015 11:00:00.000 GMT+0200,0.73384,0.73494,0.73247,0.73386,23422.08
14.09.2015 15:00:00.000 GMT+0200,0.73388,0.73539,0.73287,0.73369,23116.3401
14.09.2015 19:00:00.000 GMT+0200,0.73367,0.73408,0.73296,0.73332,9734.1198
14.09.2015 23:00:00.000 GMT+0200,0.73327,0.73364,0.73268,0.73289,7958.890299999999
15.09.2015 03:00:00.000 GMT+0200,0.73288,0.73402,0.73286,0.73343,8445.4598
15.09.2015 07:00:00.000 GMT+0200,0.73343,0.73440,0.73122,0.73205,21494.010000000002
15.09.2015 11:00:00.000 GMT+0200,0.73206,0.73523,0.73194,0.73427,23222.9101
15.09.2015 15:00:00.000 GMT+0200,0.73425,0.73540,0.73339,0.73476,26250.0605
15.09.2015 19:00:00.000 GMT+0200,0.73476,0.73570,0.73386,0.73433,11841.21
15.09.2015 23:00:00.000 GMT+0200,0.73422,0.73524,0.73411,0.73514,6856.5001
16.09.2015 03:00:00.000 GMT+0200,0.73516,0.73590,0.73496,0.73561,8869.4899
16.09.2015 07:00:00.000 GMT+0200,0.73560,0.73585,0.73003,0.73060,22646.8303
16.09.2015 11:00:00.000 GMT+0200,0.73060,0.73070,0.72656,0.72925,28256.5098
16.09.2015 15:00:00.000 GMT+0200,0.72926,0.73072,0.72773,0.73037,26457.3796
16.09.2015 19:00:00.000 GMT+0200,0.73038,0.73042,0.72794,0.72846,12491.9401
16.09.2015 23:00:00.000 GMT+0200,0.72841,0.72876,0.72749,0.72828,7513.2201
17.09.2015 03:00:00.000 GMT+0200,0.72828,0.72948,0.72804,0.72850,9524.1499
17.09.2015 07:00:00.000 GMT+0200,0.72852,0.73155,0.72787,0.73076,20718.629699999998
17.09.2015 11:00:00.000 GMT+0200,0.73076,0.73085,0.72837,0.72898,18242.1699
17.09.2015 15:00:00.000 GMT+0200,0.72898,0.72979,0.72763,0.72838,22458.410099999997
17.09.2015 19:00:00.000 GMT+0200,0.72838,0.73387,0.72814,0.73323,38620.790499999996
17.09.2015 23:00:00.000 GMT+0200,0.73323,0.73381,0.73160,0.73251,12167.9301
18.09.2015 03:00:00.000 GMT+0200,0.73251,0.73320,0.73129,0.73237,10521.0601
18.09.2015 07:00:00.000 GMT+0200,0.73236,0.73405,0.73090,0.73236,24215.92
18.09.2015 11:00:00.000 GMT+0200,0.73237,0.73266,0.72925,0.72991,28807.2905
18.09.2015 15:00:00.000 GMT+0200,0.72990,0.73100,0.72918,0.72952,27987.229900000002
18.09.2015 19:00:00.000 GMT+0200,0.72952,0.73023,0.72625,0.72726,18055.3901
18.09.2015 23:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
19.09.2015 03:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
19.09.2015 07:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
19.09.2015 11:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
19.09.2015 15:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
19.09.2015 19:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
19.09.2015 23:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
20.09.2015 03:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
20.09.2015 07:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
20.09.2015 11:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
20.09.2015 15:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
20.09.2015 19:00:00.000 GMT+0200,0.72726,0.72726,0.72726,0.72726,0
20.09.2015 23:00:00.000 GMT+0200,0.72654,0.72785,0.72638,0.72740,8358.349999999999
21.09.2015 03:00:00.000 GMT+0200,0.72741,0.72846,0.72736,0.72823,6945.01
21.09.2015 07:00:00.000 GMT+0200,0.72822,0.72838,0.72615,0.72775,20477.5899
21.09.2015 11:00:00.000 GMT+0200,0.72771,0.72822,0.72297,0.72380,23676.5795
21.09.2015 15:00:00.000 GMT+0200,0.72380,0.72506,0.72140,0.72310,24772.7896
21.09.2015 19:00:00.000 GMT+0200,0.72310,0.72312,0.72140,0.72142,11295.5901
21.09.2015 23:00:00.000 GMT+0200,0.72142,0.72176,0.72102,0.72160,5763.8901
22.09.2015 03:00:00.000 GMT+0200,0.72158,0.72201,0.72127,0.72197,7659.340099999999
22.09.2015 07:00:00.000 GMT+0200,0.72198,0.72394,0.71963,0.72330,22511.929799999998
22.09.2015 11:00:00.000 GMT+0200,0.72332,0.72392,0.72198,0.72274,26095.6397
22.09.2015 15:00:00.000 GMT+0200,0.72274,0.72565,0.72264,0.72361,27093.7304
22.09.2015 19:00:00.000 GMT+0200,0.72361,0.72457,0.72337,0.72357,11777.109900000001
22.09.2015 23:00:00.000 GMT+0200,0.72357,0.72515,0.72356,0.72374,6718.52
23.09.2015 03:00:00.000 GMT+0200,0.72373,0.72580,0.72372,0.72554,7955.9301
23.09.2015 07:00:00.000 GMT+0200,0.72558,0.72836,0.72374,0.72439,22119.6598
23.09.2015 11:00:00.000 GMT+0200,0.72439,0.73020,0.72432,0.72961,26076.6303
23.09.2015 15:00:00.000 GMT+0200,0.72959,0.73373,0.72928,0.73207,28747.6904
23.09.2015 19:00:00.000 GMT+0200,0.73207,0.73465,0.73206,0.73350,15683.47
23.09.2015 23:00:00.000 GMT+0200,0.73352,0.73382,0.73298,0.73330,7158.219999999999
24.09.2015 03:00:00.000 GMT+0200,0.73331,0.73364,0.73219,0.73348,8804.529999999999
24.09.2015 07:00:00.000 GMT+0200,0.73342,0.73469,0.73247,0.73374,21354.8496
24.09.2015 11:00:00.000 GMT+0200,0.73371,0.73961,0.73304,0.73925,30718.1904
24.09.2015 15:00:00.000 GMT+0200,0.73925,0.74103,0.73680,0.73806,30090.779700000003
24.09.2015 19:00:00.000 GMT+0200,0.73807,0.73813,0.73582,0.73655,14506.0197
24.09.2015 23:00:00.000 GMT+0200,0.73653,0.73676,0.73355,0.73390,13764.819800000001
25.09.2015 03:00:00.000 GMT+0200,0.73392,0.73495,0.73346,0.73351,9838.06
25.09.2015 07:00:00.000 GMT+0200,0.73352,0.73394,0.73022,0.73136,21676.6799
25.09.2015 11:00:00.000 GMT+0200,0.73138,0.73669,0.73128,0.73466,25120.6304
25.09.2015 15:00:00.000 GMT+0200,0.73467,0.73969,0.73407,0.73704,26674.5903
25.09.2015 19:00:00.000 GMT+0200,0.73701,0.73786,0.73627,0.73738,14681.0899
25.09.2015 23:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
26.09.2015 03:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
26.09.2015 07:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
26.09.2015 11:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
26.09.2015 15:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
26.09.2015 19:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
26.09.2015 23:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
27.09.2015 03:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
27.09.2015 07:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
27.09.2015 11:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
27.09.2015 15:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
27.09.2015 19:00:00.000 GMT+0200,0.73738,0.73738,0.73738,0.73738,0
27.09.2015 23:00:00.000 GMT+0200,0.73627,0.73759,0.73544,0.73659,7448.8598
28.09.2015 03:00:00.000 GMT+0200,0.73658,0.73674,0.73548,0.73555,6719.0301
28.09.2015 07:00:00.000 GMT+0200,0.73555,0.73642,0.73359,0.73405,20300.8801
28.09.2015 11:00:00.000 GMT+0200,0.73402,0.73601,0.73353,0.73464,24234.3003
28.09.2015 15:00:00.000 GMT+0200,0.73463,0.73957,0.73437,0.73935,31223.04
28.09.2015 19:00:00.000 GMT+0200,0.73939,0.74100,0.73915,0.74090,15501.3897
28.09.2015 23:00:00.000 GMT+0200,0.74078,0.74203,0.74026,0.74144,8255.5299
29.09.2015 03:00:00.000 GMT+0200,0.74143,0.74290,0.74139,0.74257,11434.1797
29.09.2015 07:00:00.000 GMT+0200,0.74256,0.74363,0.73802,0.73897,26218.3894
29.09.2015 11:00:00.000 GMT+0200,0.73892,0.74145,0.73857,0.73965,28318.1099
29.09.2015 15:00:00.000 GMT+0200,0.73966,0.74331,0.73913,0.74273,33210.3794
29.09.2015 19:00:00.000 GMT+0200,0.74272,0.74308,0.74085,0.74229,18021.650299999998
29.09.2015 23:00:00.000 GMT+0200,0.74229,0.74303,0.74206,0.74226,9491.380000000001
30.09.2015 03:00:00.000 GMT+0200,0.74225,0.74284,0.74176,0.74199,10148.42
30.09.2015 07:00:00.000 GMT+0200,0.74201,0.74203,0.73870,0.73963,24510.0002
30.09.2015 11:00:00.000 GMT+0200,0.73962,0.74040,0.73665,0.73773,27252.699699999997
30.09.2015 15:00:00.000 GMT+0200,0.73772,0.73940,0.73616,0.73892,32334.7192
30.09.2015 19:00:00.000 GMT+0200,0.73892,0.73927,0.73777,0.73870,15731.069699999998
30.09.2015 23:00:00.000 GMT+0200,0.73869,0.73891,0.73826,0.73862,7568.7201000000005
01.10.2015 03:00:00.000 GMT+0200,0.73863,0.73876,0.73654,0.73686,10191.2902
01.10.2015 07:00:00.000 GMT+0200,0.73683,0.73771,0.73556,0.73682,20839.1902
01.10.2015 11:00:00.000 GMT+0200,0.73680,0.73728,0.73558,0.73677,23705.7597
01.10.2015 15:00:00.000 GMT+0200,0.73680,0.73975,0.73599,0.73901,25348.75
01.10.2015 19:00:00.000 GMT+0200,0.73900,0.73988,0.73889,0.73967,13313.9198
01.10.2015 23:00:00.000 GMT+0200,0.73965,0.73977,0.73855,0.73890,8574.1899
02.10.2015 03:00:00.000 GMT+0200,0.73891,0.73970,0.73786,0.73790,10389.5598
02.10.2015 07:00:00.000 GMT+0200,0.73789,0.73837,0.73584,0.73648,16727.65
02.10.2015 11:00:00.000 GMT+0200,0.73649,0.74293,0.73544,0.74124,25862.500500000002
02.10.2015 15:00:00.000 GMT+0200,0.74123,0.74422,0.73951,0.73951,34716.9297
02.10.2015 19:00:00.000 GMT+0200,0.73953,0.73973,0.73777,0.73805,16945.6696
02.10.2015 23:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
03.10.2015 03:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
03.10.2015 07:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
03.10.2015 11:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
03.10.2015 15:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
03.10.2015 19:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
03.10.2015 23:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
04.10.2015 03:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
04.10.2015 07:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
04.10.2015 11:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
04.10.2015 15:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
04.10.2015 19:00:00.000 GMT+0200,0.73805,0.73805,0.73805,0.73805,0
04.10.2015 23:00:00.000 GMT+0200,0.73820,0.73915,0.73814,0.73826,11525.619999999999
05.10.2015 03:00:00.000 GMT+0200,0.73828,0.73914,0.73778,0.73838,9662.9799
05.10.2015 07:00:00.000 GMT+0200,0.73836,0.74146,0.73756,0.74110,23476.8101
05.10.2015 11:00:00.000 GMT+0200,0.74112,0.74230,0.73878,0.73904,27845.48
05.10.2015 15:00:00.000 GMT+0200,0.73904,0.73970,0.73732,0.73813,27233.1602
05.10.2015 19:00:00.000 GMT+0200,0.73813,0.73880,0.73729,0.73857,12973.0701
05.10.2015 23:00:00.000 GMT+0200,0.73857,0.73918,0.73816,0.73881,8460.8702
06.10.2015 03:00:00.000 GMT+0200,0.73879,0.73880,0.73697,0.73736,9232.310000000001
06.10.2015 07:00:00.000 GMT+0200,0.73734,0.74060,0.73704,0.73866,20106.1903
06.10.2015 11:00:00.000 GMT+0200,0.73866,0.74051,0.73805,0.73852,23024.3501
06.10.2015 15:00:00.000 GMT+0200,0.73851,0.74084,0.73788,0.73971,27704.3295
06.10.2015 19:00:00.000 GMT+0200,0.73969,0.74027,0.73940,0.73999,14135.700200000001
06.10.2015 23:00:00.000 GMT+0200,0.74010,0.74041,0.73946,0.73974,8859.1501
07.10.2015 03:00:00.000 GMT+0200,0.73973,0.74040,0.73866,0.73900,12453.630000000001
07.10.2015 07:00:00.000 GMT+0200,0.73900,0.73907,0.73399,0.73479,25837.7104
07.10.2015 11:00:00.000 GMT+0200,0.73479,0.73655,0.73419,0.73479,27601.0605
07.10.2015 15:00:00.000 GMT+0200,0.73480,0.73563,0.73327,0.73397,33493.0307
07.10.2015 19:00:00.000 GMT+0200,0.73396,0.73477,0.73339,0.73354,15290.0898
07.10.2015 23:00:00.000 GMT+0200,0.73356,0.73411,0.73340,0.73376,7670.459999999999
