date,open,high,low,close,volume
2023-06-26 09:25:00,121.73,121.73,121.19,121.4,29802
2023-06-26 09:30:00,121.5,121.95,121.1933,121.75,870781
2023-06-26 09:35:00,121.76,122.23,121.45,121.955,381349
2023-06-26 09:40:00,121.9532,122.15,121.52,121.88,255712
2023-06-26 09:45:00,121.875,122.21,121.8114,121.92,215474
2023-06-26 09:50:00,121.94,122.41,121.85,122.2248,243181
2023-06-26 09:55:00,122.23,122.58,122.2,122.465,196772
2023-06-26 10:00:00,122.47,122.72,122.3,122.445,303188
2023-06-26 10:05:00,122.45,122.6497,122.36,122.385,163270
2023-06-26 10:10:00,122.38,122.38,122.17,122.25,139866
2023-06-26 10:15:00,122.25,122.32,122.14,122.2,150031
2023-06-26 10:20:00,122.19,122.21,121.96,122.02,180461
2023-06-26 10:25:00,122.01,122.06,121.8701,121.92,155943
2023-06-26 10:30:00,121.91,121.94,121.5,121.54,207010
2023-06-26 10:35:00,121.56,121.6,121.39,121.45,153110
2023-06-26 10:40:00,121.44,121.45,121.24,121.37,182466
2023-06-26 10:45:00,121.37,121.66,121.35,121.64,148019
2023-06-26 10:50:00,121.665,121.83,121.63,121.705,121919
2023-06-26 10:55:00,121.71,121.79,121.675,121.77,125605
2023-06-26 11:00:00,121.77,121.81,121.595,121.6,121497
2023-06-26 11:05:00,121.59,121.59,121.315,121.55,174928
2023-06-26 11:10:00,121.54,121.5401,121.16,121.17,179904
2023-06-26 11:15:00,121.15,121.24,120.8605,120.8605,194113
2023-06-26 11:20:00,120.86,120.94,120.76,120.82,233453
2023-06-26 11:25:00,120.83,121.24,120.83,121.15,206467
2023-06-26 11:30:00,121.14,121.27,121.01,121.22,122469
2023-06-26 11:35:00,121.23,121.31,121.11,121.14,118127
2023-06-26 11:40:00,121.13,121.13,120.74,120.77,189588
2023-06-26 11:45:00,120.775,120.935,120.68,120.83,166317
2023-06-26 11:50:00,120.82,121.12,120.78,121.09,107683
2023-06-26 11:55:00,121.095,121.16,120.9,121.14,114468
2023-06-26 12:00:00,121.14,121.15,120.895,120.93,95979
2023-06-26 12:05:00,120.93,120.94,120.535,120.56,167856
2023-06-26 12:10:00,120.56,120.66,120.41,120.41,276090
2023-06-26 12:15:00,120.41,120.43,120.15,120.18,283809
2023-06-26 12:20:00,120.18,120.25,119.92,119.92,261675
2023-06-26 12:25:00,119.92,119.96,119.78,119.81,178985
2023-06-26 12:30:00,119.81,119.9,119.72,119.73,115914
2023-06-26 12:35:00,119.73,119.87,119.55,119.63,204613
2023-06-26 12:40:00,119.62,119.7,119.04,119.28,348041
2023-06-26 12:45:00,119.28,119.35,119.09,119.16,194020
2023-06-26 12:50:00,119.14,119.33,119.04,119.31,151076
2023-06-26 12:55:00,119.32,119.57,119.285,119.54,157412
2023-06-26 13:00:00,119.56,119.61,119.32,119.3426,119856
2023-06-26 13:05:00,119.35,119.46,119.3,119.4485,105085
2023-06-26 13:10:00,119.46,119.49,119.18,119.24,134192
2023-06-26 13:15:00,119.24,119.51,119.2393,119.38,98498
2023-06-26 13:20:00,119.38,119.63,119.34,119.5226,85968
2023-06-26 13:25:00,119.52,119.64,119.385,119.58,96479
2023-06-26 13:30:00,119.6,119.68,119.51,119.57,86373
2023-06-26 13:35:00,119.59,119.68,119.45,119.63,88223
2023-06-26 13:40:00,119.635,119.7,119.45,119.46,75585
2023-06-26 13:45:00,119.4628,119.51,119.2901,119.3992,138487
2023-06-26 13:50:00,119.39,119.39,119.22,119.33,85401
2023-06-26 13:55:00,119.32,119.41,119.23,119.295,84341
2023-06-26 14:00:00,119.2903,119.335,119.151,119.1901,107872
2023-06-26 14:05:00,119.19,119.248,119.14,119.19,100675
2023-06-26 14:10:00,119.18,119.5,119.17,119.39,114028
2023-06-26 14:15:00,119.3942,119.44,119.32,119.38,90679
2023-06-26 14:20:00,119.36,119.43,119.175,119.19,101883
2023-06-26 14:25:00,119.18,119.325,119.16,119.31,132768
2023-06-26 14:30:00,119.31,119.615,119.28,119.57,109569
2023-06-26 14:35:00,119.57,119.67,119.53,119.66,115520
2023-06-26 14:40:00,119.66,119.75,119.57,119.65,123516
2023-06-26 14:45:00,119.66,119.73,119.54,119.69,112388
2023-06-26 14:50:00,119.69,119.75,119.62,119.6897,118157
2023-06-26 14:55:00,119.7,119.705,119.555,119.6395,88344
2023-06-26 15:00:00,119.64,119.69,119.56,119.6895,100196
2023-06-26 15:05:00,119.68,119.89,119.67,119.86,110400
2023-06-26 15:10:00,119.86,119.905,119.76,119.88,143926
2023-06-26 15:15:00,119.88,119.9,119.7591,119.8,120900
2023-06-26 15:20:00,119.79,119.84,119.61,119.6348,133354
2023-06-26 15:25:00,119.64,119.64,119.521,119.57,102112
2023-06-26 15:30:00,119.57,119.615,119.45,119.5837,142295
2023-06-26 15:35:00,119.58,119.595,119.45,119.46,158278
2023-06-26 15:40:00,119.4602,119.51,119.32,119.325,202219
2023-06-26 15:45:00,119.32,119.38,119.16,119.335,300144
2023-06-26 15:50:00,119.33,119.38,119.19,119.34,382009
2023-06-26 15:55:00,119.35,119.3588,118.99,119.1,1128410
2023-06-26 16:00:00,119.1,119.3,119.03,119.16,3154006
2023-06-26 16:05:00,119.15,119.9182,119.09,119.9182,64644
2023-06-26 16:10:00,119.12,119.27,119.09,119.09,16217
2023-06-26 16:15:00,119.17,119.2519,119.09,119.17,5278
2023-06-26 16:20:00,119.15,119.2763,119.15,119.2763,1200
2023-06-26 16:25:00,119.23,119.23,119.17,119.2,1200
2023-06-26 16:40:00,119.1799,119.1799,119.1799,119.1799,100
2023-06-26 16:45:00,119.11,119.12,119.09,119.09,1172
2023-06-26 16:55:00,119.14,119.14,119.12,119.13,843
2023-06-26 17:00:00,119.11,119.11,119.11,119.11,500
2023-06-26 17:05:00,119.1,119.1,119.09,119.09,65992
2023-06-26 17:10:00,119.09,119.09,119.09,119.09,505
2023-06-26 17:15:00,119.09,119.12,119.09,119.09,2817
2023-06-26 17:20:00,119.1,119.1,119.09,119.09,1319
2023-06-26 17:25:00,119.06,119.06,119.05,119.06,350
2023-06-26 17:35:00,119.08,119.08,119.08,119.08,560
2023-06-26 17:45:00,119.09,119.09,119.0619,119.0619,300
2023-06-26 17:50:00,119.1,119.1,119.1,119.1,100
2023-06-26 17:55:00,119.11,119.12,119.1,119.12,300
2023-06-26 18:00:00,119.12,119.18,119.12,119.16,590
2023-06-26 18:05:00,119.1603,119.2,119.07,119.07,1040
2023-06-26 18:10:00,119.15,119.15,119.15,119.15,380
2023-06-26 18:25:00,119.12,119.12,119.11,119.11,512
2023-06-26 18:30:00,119.1,119.1,119.1,119.1,225
2023-06-26 18:35:00,119.13,119.14,119.13,119.14,700
2023-06-26 18:40:00,119.16,119.16,119.1301,119.1301,463
2023-06-26 18:45:00,119.16,119.16,119.13,119.13,1100
2023-06-26 18:50:00,119.1301,119.1301,119.13,119.13,300
2023-06-26 19:00:00,119.16,119.25,119.16,119.25,400
2023-06-26 19:05:00,119.21,119.41,119.21,119.41,1689
2023-06-26 19:10:00,119.42,119.42,119.36,119.41,750
2023-06-26 19:15:00,119.26,119.39,118.94,118.94,5980
2023-06-26 19:20:00,119.01,119.27,118.96,118.96,1810
2023-06-26 19:25:00,118.93,118.93,118.61,118.79,4337
2023-06-26 19:30:00,118.79,118.98,118.69,118.69,1445
2023-06-26 19:35:00,118.8,118.94,118.8,118.94,1590
2023-06-26 19:40:00,118.93,118.93,118.72,118.72,300
2023-06-26 19:45:00,118.89,118.89,118.89,118.89,100
2023-06-26 19:50:00,118.9,118.9,118.9,118.9,550
2023-06-27 04:00:00,118.42,118.55,118.34,118.5,2407
2023-06-27 04:10:00,118.43,118.43,118.43,118.43,400
2023-06-27 04:15:00,118.42,118.43,118.42,118.43,700
2023-06-27 04:40:00,118.24,118.24,118.18,118.22,1951
2023-06-27 04:45:00,118.2,118.2,118.2,118.2,1580
2023-06-27 04:50:00,118.14,118.2,118.14,118.2,1400
2023-06-27 04:55:00,118.22,118.22,118.22,118.22,200
2023-06-27 05:05:00,118.0,118.2,117.99,118.2,5607
2023-06-27 05:10:00,118.2,118.2,117.94,117.94,1693
2023-06-27 05:15:00,118.0,118.0,117.9,117.94,1390
2023-06-27 05:25:00,118.0,118.0,118.0,118.0,100
2023-06-27 05:35:00,117.8,117.8,117.8,117.8,500
2023-06-27 05:40:00,118.0,118.0,118.0,118.0,128
2023-06-27 05:55:00,118.02,118.02,118.0,118.0,1095
2023-06-27 06:00:00,118.09,118.09,118.05,118.09,466
2023-06-27 06:10:00,117.99,118.11,117.99,117.99,1827
2023-06-27 06:15:00,118.0,118.0,118.0,118.0,200
2023-06-27 06:20:00,118.0,118.19,117.92,118.19,1191
2023-06-27 06:35:00,118.07,118.07,118.07,118.07,100
2023-06-27 06:40:00,118.19,118.28,118.19,118.28,630
2023-06-27 06:45:00,118.26,118.26,118.26,118.26,105
2023-06-27 06:50:00,118.3,118.3,118.3,118.3,100
2023-06-27 07:00:00,118.26,118.36,118.25,118.34,5579
2023-06-27 07:05:00,118.3,118.3,118.26,118.26,1379
2023-06-27 07:10:00,118.34,118.4,118.16,118.16,6879
2023-06-27 07:15:00,118.32,118.32,118.18,118.18,3025
2023-06-27 07:20:00,118.16,118.2,118.14,118.2,1316
2023-06-27 07:25:00,118.2,118.25,118.2,118.25,301
2023-06-27 07:30:00,118.25,118.25,118.13,118.21,1244
2023-06-27 07:35:00,118.16,118.2,118.16,118.2,200
2023-06-27 07:40:00,118.14,118.17,118.14,118.17,200
2023-06-27 07:45:00,118.18,118.18,118.1,118.1,2303
2023-06-27 07:50:00,118.1,118.1,118.05,118.05,1957
2023-06-27 07:55:00,118.08,118.11,118.08,118.09,389
2023-06-27 08:00:00,118.33,118.68,117.91,118.07,7526
2023-06-27 08:05:00,118.16,118.21,118.14,118.19,2901
2023-06-27 08:10:00,118.18,118.19,118.06,118.1,15390
2023-06-27 08:15:00,118.06,118.11,118.04,118.06,2973
2023-06-27 08:20:00,118.03,118.05,117.98,117.98,3894
2023-06-27 08:25:00,118.0,118.09,118.0,118.05,7517
2023-06-27 08:30:00,118.0,118.28,117.98,118.26,2335
2023-06-27 08:35:00,118.26,118.55,118.25,118.44,8442
2023-06-27 08:40:00,118.35,118.35,118.3,118.33,4047
2023-06-27 08:45:00,118.32,118.38,118.3,118.38,4625
2023-06-27 08:50:00,118.35,118.35,118.2,118.23,6688
2023-06-27 08:55:00,118.26,118.31,118.1919,118.24,2056
2023-06-27 09:00:00,118.3099,118.3099,118.02,118.02,6960
2023-06-27 09:05:00,118.0681,118.1,118.05,118.09,5697
2023-06-27 09:10:00,118.06,118.16,118.0,118.16,4209
2023-06-27 09:15:00,118.16,118.2,118.1,118.16,6677
2023-06-27 09:20:00,118.18,118.21,118.17,118.17,1700
2023-06-27 09:25:00,118.2,118.2,117.75,117.9,49987
2023-06-27 09:30:00,117.84,118.055,116.91,117.58,1153654
2023-06-27 09:35:00,117.58,118.25,117.58,117.73,441961
2023-06-27 09:40:00,117.74,117.84,117.25,117.692,503364
2023-06-27 09:45:00,117.7,117.72,117.445,117.5,294243
2023-06-27 09:50:00,117.5,118.26,117.49,118.17,308189
